mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	8	1/4	1/4	3/4	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
9	8	1/2	1/2	3/4	1	1	V43	D	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
9	8	5/8	5/8	3/4	1	1	viio/IV	D	I		viio/IV		vii	o			IV		o	0	0	4, 1, -2		4	4
10	9	0	0	3/4	1	1	IV[IV(94)	D	I	IV	IV(94)		IV			94			M	0	0	-1, 5, 0	1	-1	-1
10	9	1/4	1/4	3/4	1	1	IV	D	I	IV	IV		IV						M	0	0	-1, 3, 0		-1	-1
10	9	3/8	3/8	3/4	1	1	I6	D	I	IV	I6		I		6				M	0	0	4, 1, 0		0	4
10	9	1/2	1/2	3/4	1	1	ii65]	D	I	IV	ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
10	9	5/8	5/8	3/4	1	1	viio7/V	D	I		viio7/V		vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
11	10	0	0	3/4	1	1	V(94)	D	I		V(94)		V			94			M	0	0	1, 0, 2	3	1	1
11	10	1/4	1/4	3/4	1	1	V	D	I		V		V						M	0	0	1, 5, 2		1	1
11	10	3/8	3/8	3/4	1	1	#viio7/vi	D	I		#viio7/vi		#vii	o	7		vi		o7	0	0	8, 5, 2, -1		8	8
11	10	1/2	1/2	3/4	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
11	10	5/8	5/8	3/4	1	1	V65/V	D	I		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
12	11	0	0	3/4	1	1	V2	D	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
12	11	1/8	1/8	3/4	1	1	I6	D	I		I6		I		6				M	0	0	4, 1, 0		0	4
12	11	1/4	1/4	3/4	1	1	ii6(+4)	D	I		ii6(+4)		ii		6	+4			m	0	0	-1, 3, 2	1	2	-1
12	11	3/8	3/8	3/4	1	1	ii6	D	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
12	11	1/2	1/2	3/4	1	1	V7(6)	D	I		V7(6)		V		7	6			Mm7	0	0	1, 5, 4, -1		1	1
12	11	5/8	5/8	3/4	1	1	V7	D	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
13	12	0	0	3/4	1	1	I(974)	D	I		I(974)		I			974			M	0	0	0, -1, 1	2, 5	0	0
13	12	1/4	1/4	3/4	1	1	I\\	D	I		I		I					\\	M	0	0	0, 4, 1		0	0
13	12	3/8	3/8	3/4	1	1	V	D	I		V		V						M	0	0	1, 5, 2		1	1
13	12	1/2	1/2	3/4	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
14	13	0	0	3/4	1	1	V43(4)	D	I		V43(4)		V		43	4			Mm7	0	0	2, -1, 1, 0		1	2
14	13	1/4	1/4	3/4	1	1	V43	D	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
14	13	3/8	3/8	3/4	1	1	V7	D	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
14	13	5/8	5/8	3/4	1	1	V43	D	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
15	14	0	0	3/4	1	1	ii.#viio65(2)	D	ii		#viio65(2)		#vii	o	65	2			o7	0	1	2, -1, -4, 0		5	2
15	14	1/4	1/4	3/4	1	1	#viio65	D	ii		#viio65		#vii	o	65				o7	0	1	2, -1, -4, 5		5	2
15	14	1/2	1/2	3/4	1	1	i6	D	ii		i6		i		6				m	0	1	-3, 1, 0		0	-3
15	14	5/8	5/8	3/4	1	1	V65	D	ii		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
16	15	0	0	3/4	1	1	i	D	ii		i		i						m	0	1	0, -3, 1		0	0
16	15	1/8	1/8	3/4	1	1	V7	D	ii		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
16	15	1/4	1/4	3/4	1	1	VI	D	ii		VI		VI						M	0	1	-4, 0, -3		-4	-4
16	15	3/8	3/8	3/4	1	1	iio6	D	ii		iio6		ii	o	6				o	0	1	-1, -4, 2		2	-1
16	15	1/2	1/2	3/4	1	1	V(64)	D	ii		V(64)		V			64			M	0	1	1, 0, -3		1	1
16	15	5/8	5/8	3/4	1	1	V7	D	ii		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
17	16	0	0	3/4	1	1	i(#74)	D	ii		i(#74)		i			#74			m	0	1	0, -1, 1	5	0	0
17	16	1/4	1/4	3/4	1	1	i\\	D	ii		i		i					\\	m	0	1	0, -3, 1		0	0
17	16	3/8	3/8	3/4	1	1	.bVII.V	D	bVII		V		V						M	0	0	1, 5, 2		1	1
17	16	1/2	1/2	3/4	1	1	I6	D	bVII		I6		I		6				M	0	0	4, 1, 0		0	4
18	17	0	0	3/4	1	1	V43(4)	D	bVII		V43(4)		V		43	4			Mm7	0	0	2, -1, 1, 0		1	2
18	17	1/4	1/4	3/4	1	1	V43	D	bVII		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
18	17	3/8	3/8	3/4	1	1	V7	D	bVII		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
18	17	5/8	5/8	3/4	1	1	V43	D	bVII		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
19	18	0	0	3/4	1	1	i.#viio65(2)	D	i		#viio65(2)		#vii	o	65	2			o7	0	1	2, -1, -4, 0		5	2
19	18	1/4	1/4	3/4	1	1	#viio65	D	i		#viio65		#vii	o	65				o7	0	1	2, -1, -4, 5		5	2
19	18	1/2	1/2	3/4	1	1	i6	D	i		i6		i		6				m	0	1	-3, 1, 0		0	-3
19	18	5/8	5/8	3/4	1	1	#viio6	D	i		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
20	19	0	0	3/4	1	1	I	D	i		I		I						M	0	1	0, 4, 1		0	0
20	19	1/8	1/8	3/4	1	1	V65	D	i		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
20	19	1/4	1/4	3/4	1	1	I	D	i		I		I						M	0	1	0, 4, 1		0	0
20	19	3/8	3/8	3/4	1	1	v6	D	i		v6		v		6				m	0	1	-2, 2, 1		1	-2
20	19	1/2	1/2	3/4	1	1	#vi%7	D	i		#vi%7		#vi	%	7				%7	0	1	3, 0, -3, 1		3	3
20	19	5/8	5/8	3/4	1	1	.It6	D	i		It6	It	vii	o	6	b3	V		It	0	1	-4, 0, 6		6	-4
21	20	0	0	3/4	1	1	V[V(4)	D	i	V	V(4)		V			4			M	0	1	1, 0, 2		1	1
21	20	1/4	1/4	3/4	1	1	V	D	i	V	V		V						M	0	1	1, 5, 2		1	1
21	20	1/2	1/2	3/4	1	1	V7	D	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
21	20	5/8	5/8	3/4	1	1	vii%7/V	D	i	V	vii%7/V		vii	%	7		V		%7	0	1	6, 3, 0, 4		6	6
22	21	0	0	3/4	1	1	I	D	i	V	I		I						M	0	1	0, 4, 1		0	0
22	21	1/8	1/8	3/4	1	1	vii%7/V	D	i	V	vii%7/V		vii	%	7		V		%7	0	1	6, 3, 0, 4		6	6
22	21	1/4	1/4	3/4	1	1	V	D	i	V	V		V						M	0	1	1, 5, 2		1	1
22	21	1/2	1/2	3/4	1	1	V7	D	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
22	21	5/8	5/8	3/4	1	1	viio7/V	D	i	V	viio7/V		vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
23	22	0	0	3/4	1	1	i	D	i	V	i		i						m	0	1	0, -3, 1		0	0
23	22	1/4	1/4	3/4	1	1	V7]\\	D	i	V	V7		V		7			\\	Mm7	0	1	1, 5, 2, -1		1	1
25	24	3/8	3/8	3/4	1	1	I.V	D	I		V		V						M	0	0	1, 5, 2		1	1
25	24	1/2	1/2	3/4	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
26	25	0	0	3/4	1	1	V43(4)	D	I		V43(4)		V		43	4			Mm7	0	0	2, -1, 1, 0		1	2
26	25	1/4	1/4	3/4	1	1	V43	D	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
26	25	1/2	1/2	3/4	1	1	V65	D	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
27	26	0	0	3/4	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
27	26	1/4	1/4	3/4	1	1	V	D	I		V		V						M	0	0	1, 5, 2		1	1
27	26	3/8	3/8	3/4	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
27	26	5/8	5/8	3/4	1	1	#viio43/ii	D	I		#viio43/ii		#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7	1
28	27	0	0	3/4	1	1	ii6	D	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
28	27	5/8	5/8	3/4	1	1	vii%7/V	D	I		vii%7/V		vii	%	7		V		%7	0	0	6, 3, 0, 4		6	6
29	28	0	0	3/4	1	1	V(64)	D	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
29	28	1/4	1/4	3/4	1	1	V\\	D	I		V		V					\\	M	0	0	1, 5, 2		1	1
29	28	3/8	3/8	3/4	1	1	V	D	I		V		V						M	0	0	1, 5, 2		1	1
29	28	1/2	1/2	3/4	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
30	29	0	0	3/4	1	1	V43(4)	D	I		V43(4)		V		43	4			Mm7	0	0	2, -1, 1, 0		1	2
30	29	1/4	1/4	3/4	1	1	V43	D	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
30	29	1/2	1/2	3/4	1	1	V65	D	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
31	30	0	0	3/4	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
31	30	1/4	1/4	3/4	1	1	V	D	I		V		V						M	0	0	1, 5, 2		1	1
31	30	3/8	3/8	3/4	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
31	30	1/2	1/2	3/4	1	1	ii6	D	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
31	30	5/8	5/8	3/4	1	1	ii	D	I		ii		ii						m	0	0	2, -1, 3		2	2
32	31	0	0	3/4	1	1	V(64)	D	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
32	31	1/4	1/4	3/4	1	1	V	D	I		V		V						M	0	0	1, 5, 2		1	1
32	31	3/8	3/8	3/4	1	1	iii	D	I		iii		iii						m	0	0	4, 1, 5		4	4
32	31	1/2	1/2	3/4	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
32	31	5/8	5/8	3/4	1	1	IV	D	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
33	32	0	0	3/4	1	1	I(4)	D	I		I(4)		I			4			M	0	0	0, -1, 1		0	0
33	32	1/4	1/4	3/4	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
33	32	1/2	1/2	3/4	1	1	V43	D	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
33	32	5/8	5/8	3/4	1	1	viio/IV	D	I		viio/IV		vii	o			IV		o	0	0	4, 1, -2		4	4
34	33	0	0	3/4	1	1	IV[IV(94)	D	I	IV	IV(94)		IV			94			M	0	0	-1, 5, 0	1	-1	-1
34	33	1/4	1/4	3/4	1	1	IV	D	I	IV	IV		IV						M	0	0	-1, 3, 0		-1	-1
34	33	3/8	3/8	3/4	1	1	I6	D	I	IV	I6		I		6				M	0	0	4, 1, 0		0	4
34	33	1/2	1/2	3/4	1	1	ii65]	D	I	IV	ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
34	33	5/8	5/8	3/4	1	1	viio7/V	D	I		viio7/V		vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
35	34	0	0	3/4	1	1	V(94)	D	I		V(94)		V			94			M	0	0	1, 0, 2	3	1	1
35	34	1/4	1/4	3/4	1	1	V	D	I		V		V						M	0	0	1, 5, 2		1	1
35	34	3/8	3/8	3/4	1	1	#viio7/vi	D	I		#viio7/vi		#vii	o	7		vi		o7	0	0	8, 5, 2, -1		8	8
35	34	1/2	1/2	3/4	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
35	34	5/8	5/8	3/4	1	1	V65/V	D	I		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
36	35	0	0	3/4	1	1	V2	D	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
36	35	1/8	1/8	3/4	1	1	I6	D	I		I6		I		6				M	0	0	4, 1, 0		0	4
36	35	1/4	1/4	3/4	1	1	ii6(+4)	D	I		ii6(+4)		ii		6	+4			m	0	0	-1, 3, 2	1	2	-1
36	35	3/8	3/8	3/4	1	1	ii6	D	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
36	35	1/2	1/2	3/4	1	1	V7(6)	D	I		V7(6)		V		7	6			Mm7	0	0	1, 5, 4, -1		1	1
36	35	5/8	5/8	3/4	1	1	V7	D	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
37	36	0	0	3/4	1	1	I[I\\	D	I	I	I		I					\\	M	0	0	0, 4, 1		0	0
37	36	1/8	1/8	3/4	1	1	I	D	I	I	I		I						M	0	0	0, 4, 1		0	0
37	36	1/4	1/4	3/4	1	1	viio6	D	I	I	viio6		vii	o	6				o	0	0	2, -1, 5		5	2
37	36	3/8	3/8	3/4	1	1	V7/IV	D	I	I	V7/IV		V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
37	36	1/2	1/2	3/4	1	1	IV	D	I	I	IV		IV						M	0	0	-1, 3, 0		-1	-1
37	36	5/8	5/8	3/4	1	1	viio7	D	I	I	viio7		vii	o	7				o7	0	0	5, 2, -1, -4		5	5
38	37	0	0	3/4	1	1	I]	D	I	I	I		I						M	0	0	0, 4, 1		0	0
38	37	1/8	1/8	3/4	1	1	#viio7/ii	D	I		#viio7/ii		#vii	o	7		ii		o7	0	0	7, 4, 1, -2		7	7
38	37	1/4	1/4	3/4	1	1	II	D	I		II		II						M	0	0	2, 6, 3		2	2
38	37	3/8	3/8	3/4	1	1	viio7	D	I		viio7		vii	o	7				o7	0	0	5, 2, -1, -4		5	5
38	37	1/2	1/2	3/4	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
38	37	5/8	5/8	3/4	1	1	viio6	D	I		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
39	38	0	0	3/4	1	1	I6	D	I		I6		I		6				M	0	0	4, 1, 0		0	4
39	38	1/4	1/4	3/4	1	1	ii65	D	I		ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
39	38	1/2	1/2	3/4	1	1	V7	D	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
40	39	0	0	3/4	1	1	I\\	D	I		I		I					\\	M	0	0	0, 4, 1		0	0
